Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.966
wind_speed_[m+1s-1]_=_  5.182
averaging_interval_[min]_=_     10
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
1.93848,0.735660,-0.241154E-01
1.94092,0.736586,0.949359E-01
1.94336,0.737513,0.344539
1.94580,0.738439,-0.227330E-01
1.94824,0.739366,0.336662
1.95068,0.740292,0.666344E-01
1.95312,0.741219,0.114094E-01
1.95557,0.742145,0.502321
1.95801,0.743072,0.887975E-01
1.96045,0.743998,-0.950437E-01
1.96289,0.744925,0.125548E-01
1.96533,0.745852,-0.248455
1.96777,0.746778,-0.216489
1.97021,0.747705,0.195236
1.97266,0.748631,0.495038E-01
1.97510,0.749558,0.373778
1.97754,0.750484,-0.957593E-01
1.97998,0.751411,-0.470477
1.98242,0.752337,1.29777
1.98486,0.753264,0.767893E-01
1.98730,0.754190,0.193264
1.98975,0.755117,0.806977E-01
1.99219,0.756043,0.544546
1.99463,0.756970,-0.251387
1.99707,0.757896,-0.770275E-01
1.99951,0.758823,0.142648
2.00195,0.759749,0.968874
2.00439,0.760676,0.171645
2.00684,0.761602,0.221790
2.00928,0.762529,0.243914
2.01172,0.763455,0.123541
2.01416,0.764382,0.711020
2.01660,0.765309,-0.233430
2.01904,0.766235,0.133739
2.02148,0.767162,-0.205955
2.02393,0.768088,0.101143
2.02637,0.769015,-0.320833
2.02881,0.769941,-0.275682
2.03125,0.770868,0.595524
2.03369,0.771794,0.175326E-02
2.03613,0.772721,-0.384018
2.03857,0.773647,0.700462E-01
2.04102,0.774574,-0.589051E-02
2.04346,0.775500,0.267717
2.04590,0.776427,0.322987
2.04834,0.777353,0.248298
2.05078,0.778280,0.224558E-01
2.05322,0.779206,-0.262095E-01
2.05566,0.780133,-0.172145
2.05811,0.781059,0.501802
2.06055,0.781986,-0.308548E-01
2.06299,0.782912,-0.331251E-01
2.06543,0.783839,0.315692
2.06787,0.784766,-0.249976
2.07031,0.785692,-0.433337
2.07275,0.786619,0.262738E-01
2.07520,0.787545,0.330174
2.07764,0.788472,0.800311E-01
2.08008,0.789398,-0.291126
2.08252,0.790325,0.870968E-02
2.08496,0.791251,0.133473
2.08740,0.792178,-0.263152E-02
2.08984,0.793104,0.517058E-02
2.09229,0.794031,-0.585512
2.09473,0.794957,-0.484201E-01
2.09717,0.795884,-0.502059E-01
2.09961,0.796810,0.562097
2.10205,0.797737,0.408897
2.10449,0.798663,0.116292
2.10693,0.799590,0.393508E-01
2.10938,0.800516,-0.247836E-01
2.11182,0.801443,0.124898
2.11426,0.802369,0.223279E-01
2.11670,0.803296,0.479301E-01
2.11914,0.804223,0.805629
2.12158,0.805149,0.334581E-01
2.12402,0.806076,-0.283424E-01
2.12646,0.807002,0.126680
2.12891,0.807929,0.475511
2.13135,0.808855,0.423266
2.13379,0.809782,-0.133508
2.13623,0.810708,0.560494
2.13867,0.811635,-0.154823E-01
2.14111,0.812561,0.786723E-01
2.14355,0.813488,-0.134197
2.14600,0.814414,0.344570E-01
2.14844,0.815341,0.374022
2.15088,0.816267,-0.114912E-01
2.15332,0.817194,0.944247E-02
2.15576,0.818120,-0.340402
2.15820,0.819047,-0.918217E-01
2.16064,0.819973,-0.879970E-01
2.16309,0.820900,0.114041
2.16553,0.821826,0.197580
2.16797,0.822753,0.257284
2.17041,0.823680,-0.288893E-01
2.17285,0.824606,-0.521198E-01
2.17529,0.825533,0.811418E-01
2.17773,0.826459,0.186087
2.18018,0.827386,0.514536
2.18262,0.828312,-0.113617E-01
2.18506,0.829239,0.396120E-01
2.18750,0.830165,0.189594E-01
2.18994,0.831092,-0.259873
2.19238,0.832018,-0.756948E-01
2.19482,0.832945,0.190354
2.19727,0.833871,0.638033E-01
2.19971,0.834798,0.251341
2.20215,0.835724,0.138018
2.20459,0.836651,0.465978
2.20703,0.837577,0.626330E-01
2.20947,0.838504,0.332505
2.21191,0.839430,-0.433900E-01
2.21436,0.840357,-0.554149E-01
2.21680,0.841283,-0.257020E-01
2.21924,0.842210,-0.230866E-01
2.22168,0.843137,-0.189364
2.22412,0.844063,0.401636
2.22656,0.844990,-0.109056
2.22900,0.845916,-0.255777
2.23145,0.846843,0.329633E-01
2.23389,0.847769,0.133641
2.23633,0.848696,-0.776181E-01
2.23877,0.849622,0.341620
2.24121,0.850549,0.331729
2.24365,0.851475,0.745575
2.24609,0.852402,0.514836E-02
2.24854,0.853328,0.106046
2.25098,0.854255,0.438405
2.25342,0.855181,0.509415
2.25586,0.856108,-0.159896
2.25830,0.857034,0.329277
2.26074,0.857961,0.294115
2.26318,0.858887,0.867612E-02
2.26562,0.859814,-0.263747
2.26807,0.860740,0.534234
2.27051,0.861667,-0.292477E-01
2.27295,0.862594,0.329036
2.27539,0.863520,-0.696156E-01
2.27783,0.864447,-0.596616E-01
2.28027,0.865373,-0.112968
2.28271,0.866300,0.335165
2.28516,0.867226,-0.266062
2.28760,0.868153,0.249785
2.29004,0.869079,0.165395
2.29248,0.870006,0.366649
2.29492,0.870932,0.506574
2.29736,0.871859,-0.115316
2.29980,0.872785,0.377102E-01
2.30225,0.873712,0.103558
2.30469,0.874638,0.341246
2.30713,0.875565,-0.938386E-01
2.30957,0.876491,-0.169757
2.31201,0.877418,0.142262
2.31445,0.878344,0.823356
2.31689,0.879271,-0.217564
2.31934,0.880197,-0.466718E-01
2.32178,0.881124,-0.188201
2.32422,0.882051,-0.527476
2.32666,0.882977,0.862761E-01
2.32910,0.883904,-0.184804E-01
2.33154,0.884830,-0.115103
2.33398,0.885757,0.621837
2.33643,0.886683,-0.148543
2.33887,0.887610,-0.121039
2.34131,0.888536,0.300005
2.34375,0.889463,-0.193058
2.34619,0.890389,0.291100
2.34863,0.891316,-0.388400
2.35107,0.892242,0.109905
2.35352,0.893169,0.683982E-01
2.35596,0.894095,0.369713E-01
2.35840,0.895022,-0.640414E-01
2.36084,0.895948,0.134923
2.36328,0.896875,0.505755E-01
2.36572,0.897801,0.222711E-01
2.36816,0.898728,0.336819
2.37061,0.899654,-0.891780E-01
2.37305,0.900581,0.443416
2.37549,0.901508,0.689023
2.37793,0.902434,0.369509
2.38037,0.903361,0.527887
2.38281,0.904287,0.349991
2.38525,0.905214,0.284401
2.38770,0.906140,0.584956E-01
2.39014,0.907067,0.250552
2.39258,0.907993,-0.251822
2.39502,0.908920,0.414805E-01
2.39746,0.909846,0.252287E-01
2.39990,0.910773,0.560733
2.40234,0.911699,0.160228
2.40479,0.912626,0.100263
2.40723,0.913552,0.811071
2.40967,0.914479,0.131360
2.41211,0.915405,0.159369E-01
2.41455,0.916332,0.121645
2.41699,0.917258,0.147477
2.41943,0.918185,0.936387E-01
2.42188,0.919111,0.427685E-01
2.42432,0.920038,-0.654403E-03
2.42676,0.920965,-0.284767E-01
2.42920,0.921891,-0.348889E-01
2.43164,0.922818,0.363303
2.43408,0.923744,0.586019
2.43652,0.924671,0.237417E-01
2.43896,0.925597,0.696279
2.44141,0.926524,0.238141
2.44385,0.927450,-0.279064E-01
2.44629,0.928377,0.784642
2.44873,0.929303,-0.721976E-01
2.45117,0.930230,0.170419
2.45361,0.931156,-0.101420
2.45605,0.932083,-0.465133
2.45850,0.933009,0.960715E-01
2.46094,0.933936,0.235628E-01
2.46338,0.934862,-0.699929
2.46582,0.935789,0.165668
2.46826,0.936715,0.443610
2.47070,0.937642,-0.190492
2.47314,0.938568,0.377651
2.47559,0.939495,0.199826
2.47803,0.940421,0.605299
2.48047,0.941348,0.144377E-01
2.48291,0.942275,-0.222969E-01
2.48535,0.943201,0.507859E-01
2.48779,0.944128,-0.325124E-01
2.49023,0.945054,0.158727
2.49268,0.945981,0.498542
2.49512,0.946907,0.889867E-02
2.49756,0.947834,0.241733
2.50000,0.948760,0.363396E-01
2.50244,0.949687,-0.858746
2.50488,0.950613,0.121320
2.50732,0.951540,0.339180E-01
2.50977,0.952466,0.231290
2.51221,0.953393,0.606917E-01
2.51465,0.954319,0.990443E-01
2.51709,0.955246,0.217481
2.51953,0.956172,-0.166245E-01
2.52197,0.957099,0.625554E-01
2.52441,0.958025,0.287734
2.52686,0.958952,-0.776984E-01
2.52930,0.959878,-0.419046E-02
2.53174,0.960805,0.111036
2.53418,0.961732,-0.431481E-01
2.53662,0.962658,-0.136193E-01
2.53906,0.963585,0.589696E-01
2.54150,0.964511,0.237760
2.54395,0.965438,0.293536
2.54639,0.966364,0.489355
2.54883,0.967291,0.212482
2.55127,0.968217,1.53044
2.55371,0.969144,0.415963
2.55615,0.970070,-0.255750E-01
2.55859,0.970997,0.256404
2.56104,0.971923,-0.130174
2.56348,0.972850,0.178712
2.56592,0.973776,0.747626
2.56836,0.974703,-0.155072E-01
2.57080,0.975629,-0.129060
2.57324,0.976556,0.192082
2.57568,0.977482,-0.134166E-01
2.57812,0.978409,0.235122
2.58057,0.979335,-0.153358E-01
2.58301,0.980262,0.391737E-01
2.58545,0.981189,0.469756E-01
2.58789,0.982115,0.800891
2.59033,0.983042,0.803119E-01
2.59277,0.983968,-0.635511E-01
2.59521,0.984895,0.599133
2.59766,0.985821,0.783886E-01
2.60010,0.986748,0.359853
2.60254,0.987674,0.527638
2.60498,0.988601,0.916605
2.60742,0.989527,0.252222
2.60986,0.990454,1.01882
2.61230,0.991380,-0.911590E-01
2.61475,0.992307,0.137818E-01
2.61719,0.993233,0.218705
2.61963,0.994160,-0.988012E-01
2.62207,0.995086,-0.383520
2.62451,0.996013,-0.701820E-01
2.62695,0.996939,0.318115
2.62939,0.997866,-0.230959E-01
2.63184,0.998792,-0.930685E-01
2.63428,0.999719,0.134222
2.63672,1.00065,-0.949623E-02
2.63916,1.00157,0.909195E-01
2.64160,1.00250,0.817498
2.64404,1.00343,0.142286E-01
2.64648,1.00435,0.281860
2.64893,1.00528,0.185620E-01
2.65137,1.00620,0.576707
2.65381,1.00713,0.400447E-01
2.65625,1.00806,0.890454E-01
2.65869,1.00898,-0.168758
2.66113,1.00991,0.384066
2.66357,1.01084,0.373275E-01
2.66602,1.01176,0.344887
2.66846,1.01269,0.914321
2.67090,1.01362,-0.279791E-01
2.67334,1.01454,0.127387
2.67578,1.01547,0.929587E-01
2.67822,1.01640,-0.127088
2.68066,1.01732,0.246992
2.68311,1.01825,-0.307084E-01
2.68555,1.01918,0.298425
2.68799,1.02010,0.981685E-02
2.69043,1.02103,-0.243210
2.69287,1.02196,0.122506
2.69531,1.02288,0.135350
2.69775,1.02381,-0.190589
2.70020,1.02474,0.277527
2.70264,1.02566,-0.210307E-03
2.70508,1.02659,-0.838968E-01
2.70752,1.02751,-0.986179E-01
2.70996,1.02844,0.980206E-01
2.71240,1.02937,0.144768
2.71484,1.03029,0.897141E-01
2.71729,1.03122,0.260857
2.71973,1.03215,-0.934309E-01
2.72217,1.03307,-0.161931E-01
2.72461,1.03400,0.340417E-02
2.72705,1.03493,0.464369E-01
2.72949,1.03585,0.405903
2.73193,1.03678,-0.585650E-01
2.73438,1.03771,0.156476
2.73682,1.03863,0.234106
2.73926,1.03956,-0.268747
2.74170,1.04049,0.434918
2.74414,1.04141,0.555278E-01
2.74658,1.04234,0.197139E-01
2.74902,1.04327,0.559459
2.75146,1.04419,-0.563485E-01
2.75391,1.04512,0.525164
2.75635,1.04605,0.163220
2.75879,1.04697,0.686980E-02
2.76123,1.04790,0.131835
2.76367,1.04882,0.416956E-02
2.76611,1.04975,0.307600
2.76855,1.05068,0.140488
2.77100,1.05160,0.228092
2.77344,1.05253,0.182351
2.77588,1.05346,0.122261
2.77832,1.05438,0.899493
2.78076,1.05531,0.717512E-02
2.78320,1.05624,0.101505
2.78564,1.05716,0.564779
2.78809,1.05809,-0.291614E-01
2.79053,1.05902,0.458499
2.79297,1.05994,-0.118499
2.79541,1.06087,0.530782
2.79785,1.06180,-0.195630
2.80029,1.06272,0.221920
2.80273,1.06365,-0.947071E-01
2.80518,1.06458,0.823838E-01
2.80762,1.06550,0.811668E-01
2.81006,1.06643,0.612500E-01
2.81250,1.06736,-0.523974E-01
2.81494,1.06828,0.112589
2.81738,1.06921,0.772210
2.81982,1.07013,0.190881
2.82227,1.07106,-0.345075
2.82471,1.07199,0.797660E-01
2.82715,1.07291,-0.578316
2.82959,1.07384,-0.233450E-01
2.83203,1.07477,-0.369751E-01
2.83447,1.07569,-0.404150
2.83691,1.07662,1.04760
2.83936,1.07755,0.483597
2.84180,1.07847,0.985698E-01
2.84424,1.07940,0.135914
2.84668,1.08033,0.493077
2.84912,1.08125,1.03648
2.85156,1.08218,0.132320
2.85400,1.08311,0.100470
2.85645,1.08403,0.341837
2.85889,1.08496,0.512083
2.86133,1.08589,-0.318868
2.86377,1.08681,0.533786
2.86621,1.08774,0.745312
2.86865,1.08867,0.314152
2.87109,1.08959,0.252933
2.87354,1.09052,0.213280
2.87598,1.09144,-0.214095
2.87842,1.09237,0.267000
2.88086,1.09330,0.601637
2.88330,1.09422,0.575454
2.88574,1.09515,0.324012
2.88818,1.09608,-0.444205E-01
2.89062,1.09700,0.384659
2.89307,1.09793,0.121374
2.89551,1.09886,0.737634E-02
2.89795,1.09978,-0.236683
2.90039,1.10071,0.169419E-01
2.90283,1.10164,0.254282E-01
2.90527,1.10256,1.72075
2.90771,1.10349,0.136728
2.91016,1.10442,-0.516541E-01
2.91260,1.10534,0.601483
2.91504,1.10627,1.13142
2.91748,1.10720,0.673816E-01
2.91992,1.10812,0.840415
2.92236,1.10905,-0.324217
2.92480,1.10998,0.203815
2.92725,1.11090,0.917289
2.92969,1.11183,0.231739
2.93213,1.11275,-0.120556
2.93457,1.11368,-0.539479
2.93701,1.11461,0.233232
2.93945,1.11553,0.748398
2.94189,1.11646,0.267664
2.94434,1.11739,-0.390050E-01
2.94678,1.11831,-0.153405
2.94922,1.11924,0.268472
2.95166,1.12017,1.69774
2.95410,1.12109,0.158915E-01
2.95654,1.12202,0.142197
2.95898,1.12295,-0.640727E-02
2.96143,1.12387,0.145054
2.96387,1.12480,0.447872
2.96631,1.12573,0.119667
2.96875,1.12665,0.127121
2.97119,1.12758,0.941499
2.97363,1.12851,-0.107713
2.97607,1.12943,0.900984E-02
2.97852,1.13036,-0.722565E-01
2.98096,1.13129,0.450708E-02
2.98340,1.13221,0.432978
2.98584,1.13314,-0.109311
2.98828,1.13406,-0.138772
2.99072,1.13499,0.732070E-01
2.99316,1.13592,-0.176072
2.99561,1.13684,0.141451
2.99805,1.13777,0.458739E-01
3.00049,1.13870,0.155620
3.00293,1.13962,0.588661
3.00537,1.14055,0.277717
3.00781,1.14148,0.218187
3.01025,1.14240,-0.291759
3.01270,1.14333,-0.385697E-01
3.01514,1.14426,-0.742193E-01
3.01758,1.14518,0.109919
3.02002,1.14611,0.187362
3.02246,1.14704,-0.606577E-01
3.02490,1.14796,-0.836417E-01
3.02734,1.14889,0.380492
3.02979,1.14982,0.219143E-01
3.03223,1.15074,0.820585E-01
3.03467,1.15167,0.637933
3.03711,1.15260,1.43718
3.03955,1.15352,-0.357477E-01
3.04199,1.15445,0.480119
3.04443,1.15537,0.196636
3.04688,1.15630,0.197080E-01
3.04932,1.15723,0.772745E-01
3.05176,1.15815,0.110638E-01
3.05420,1.15908,0.123123E-01
3.05664,1.16001,-0.215802
3.05908,1.16093,-0.134544
3.06152,1.16186,0.821763
3.06396,1.16279,0.611504
3.06641,1.16371,-0.116887
3.06885,1.16464,-0.789733E-01
3.07129,1.16557,0.255104E-01
3.07373,1.16649,0.208978E-01
3.07617,1.16742,0.561994E-01
3.07861,1.16835,-0.147710
3.08105,1.16927,0.133986
3.08350,1.17020,0.190576
3.08594,1.17113,0.865027E-03
3.08838,1.17205,-0.188289E-01
3.09082,1.17298,0.418763E-01
3.09326,1.17391,0.137701
3.09570,1.17483,0.158032
3.09814,1.17576,0.287588E-01
3.10059,1.17669,-0.648995E-01
3.10303,1.17761,0.530798E-01
3.10547,1.17854,0.113270
3.10791,1.17946,-0.132088
3.11035,1.18039,0.184879
3.11279,1.18132,0.333529
3.11523,1.18224,0.507514
3.11768,1.18317,0.277376
3.12012,1.18410,0.401257E-02
3.12256,1.18502,0.603091
3.12500,1.18595,-0.709394E-01
3.12744,1.18688,0.445084E-01
3.12988,1.18780,0.758148E-01
3.13232,1.18873,0.380271
3.13477,1.18966,0.131147
3.13721,1.19058,0.749901
3.13965,1.19151,0.681431E-01
3.14209,1.19244,0.181699
3.14453,1.19336,-0.167675
3.14697,1.19429,0.305080
3.14941,1.19522,0.198312
3.15186,1.19614,-0.118736
3.15430,1.19707,-0.765354E-01
3.15674,1.19800,0.386041
3.15918,1.19892,-0.364745E-01
3.16162,1.19985,0.366075
3.16406,1.20077,0.951754
3.16650,1.20170,0.481383
3.16895,1.20263,-0.249012E-01
3.17139,1.20355,-0.104316
3.17383,1.20448,-0.202434
3.17627,1.20541,-0.439614E-01
3.17871,1.20633,0.677877
3.18115,1.20726,-0.488231
3.18359,1.20819,0.480432
3.18604,1.20911,0.865278E-01
3.18848,1.21004,-0.115996
3.19092,1.21097,-0.978568E-01
3.19336,1.21189,-0.120391
3.19580,1.21282,-0.147789E-01
3.19824,1.21375,-0.929704E-01
3.20068,1.21467,0.426788
3.20312,1.21560,1.19326
3.20557,1.21653,0.728595
3.20801,1.21745,-0.249179E-01
3.21045,1.21838,0.363455E-01
3.21289,1.21931,-0.414049E-01
3.21533,1.22023,0.663551
3.21777,1.22116,0.343988
3.22021,1.22208,-0.461263E-01
3.22266,1.22301,0.237038
3.22510,1.22394,0.221921E-01
3.22754,1.22486,0.296541
3.22998,1.22579,0.144428E-01
3.23242,1.22672,-0.745235E-01
3.23486,1.22764,0.686333
3.23730,1.22857,-0.120170E-02
3.23975,1.22950,0.271731
3.24219,1.23042,-0.245694
3.24463,1.23135,0.322705
3.24707,1.23228,0.796655E-01
3.24951,1.23320,0.199491E-01
3.25195,1.23413,-0.552884E-01
3.25439,1.23506,-0.143312
3.25684,1.23598,0.107177
3.25928,1.23691,0.517867E-01
3.26172,1.23784,0.498707E-01
3.26416,1.23876,-0.345414
3.26660,1.23969,0.276850E-01
3.26904,1.24062,0.271503
3.27148,1.24154,-0.126848
3.27393,1.24247,0.174190
3.27637,1.24339,-0.632951E-01
3.27881,1.24432,-0.259702
3.28125,1.24525,-0.321333E-01
3.28369,1.24617,-0.764860E-01
3.28613,1.24710,0.614205
3.28857,1.24803,0.197846
3.29102,1.24895,-0.946560E-01
3.29346,1.24988,-0.109473
3.29590,1.25081,-0.271838
3.29834,1.25173,0.129753
3.30078,1.25266,-0.638061E-01
3.30322,1.25359,-0.580583
3.30566,1.25451,-0.541806
3.30811,1.25544,0.189828
3.31055,1.25637,-0.445430E-01
3.31299,1.25729,-0.232745
3.31543,1.25822,-0.159819E-01
3.31787,1.25915,0.292501E-01
3.32031,1.26007,0.173082E-01
3.32275,1.26100,0.248573
3.32520,1.26193,-0.440241E-01
3.32764,1.26285,1.98927
3.33008,1.26378,-0.286269E-01
3.33252,1.26470,-0.651284E-01
3.33496,1.26563,0.107013
3.33740,1.26656,-0.837774E-01
3.33984,1.26748,0.681088
3.34229,1.26841,0.411447
3.34473,1.26934,0.293243
3.34717,1.27026,0.896995E-01
3.34961,1.27119,0.114042
3.35205,1.27212,-0.176144
3.35449,1.27304,-0.323474E-01
3.35693,1.27397,0.518528
3.35938,1.27490,0.112073
3.36182,1.27582,0.633845
3.36426,1.27675,0.135971
3.36670,1.27768,0.337827E-01
3.36914,1.27860,-0.419532E-01
3.37158,1.27953,0.206421
3.37402,1.28046,0.223850
3.37646,1.28138,-0.746060E-02
3.37891,1.28231,-0.127621
3.38135,1.28324,-0.318701
3.38379,1.28416,0.311044E-01
3.38623,1.28509,0.283872E-01
3.38867,1.28601,-0.100555E-01
3.39111,1.28694,-0.378568
3.39355,1.28787,0.535113
3.39600,1.28879,0.761623E-01
3.39844,1.28972,0.647407
3.40088,1.29065,-0.439441E-01
3.40332,1.29157,0.745186E-01
3.40576,1.29250,-0.403138E-02
3.40820,1.29343,0.494425E-01
3.41064,1.29435,0.378355
3.41309,1.29528,0.522119
3.41553,1.29621,0.173160
3.41797,1.29713,0.810734E-01
3.42041,1.29806,0.945738E-01
3.42285,1.29899,0.359749E-01
3.42529,1.29991,0.295498
3.42773,1.30084,0.217467
3.43018,1.30177,-0.130159
3.43262,1.30269,0.894796E-01
3.43506,1.30362,0.207815
3.43750,1.30455,0.559116
3.43994,1.30547,0.148644
3.44238,1.30640,0.338896
3.44482,1.30732,0.383067E-01
3.44727,1.30825,0.137606
3.44971,1.30918,0.924498E-01
3.45215,1.31010,-0.140693
3.45459,1.31103,0.362670E-01
3.45703,1.31196,0.152167
3.45947,1.31288,-0.251823E-01
3.46191,1.31381,-0.384597
3.46436,1.31474,-0.981832E-01
3.46680,1.31566,0.666829E-01
3.46924,1.31659,-0.125750E-01
3.47168,1.31752,0.553186
3.47412,1.31844,0.587184
3.47656,1.31937,0.515188
3.47900,1.32030,0.638781
3.48145,1.32122,-0.334601E-01
3.48389,1.32215,0.133619E-01
3.48633,1.32308,-0.103232
3.48877,1.32400,-0.799187E-01
3.49121,1.32493,0.895708
3.49365,1.32586,0.325430E-01
3.49609,1.32678,0.594948E-01
3.49854,1.32771,0.231706
3.50098,1.32863,0.198644
3.50342,1.32956,0.362366
3.50586,1.33049,0.886445
3.50830,1.33141,0.242667
3.51074,1.33234,0.274458
3.51318,1.33327,-0.140292
3.51562,1.33419,-0.396491E-01
3.51807,1.33512,0.197953
3.52051,1.33605,-0.275821E-01
3.52295,1.33697,0.212095
3.52539,1.33790,0.217183E-02
3.52783,1.33883,-0.551624E-01
3.53027,1.33975,0.715466E-02
3.53271,1.34068,0.431526E-01
3.53516,1.34161,0.363205
3.53760,1.34253,-0.331971
3.54004,1.34346,0.996825
3.54248,1.34439,0.296373
3.54492,1.34531,0.138332
3.54736,1.34624,0.931767E-01
3.54980,1.34717,-0.393659
3.55225,1.34809,0.161156E-01
3.55469,1.34902,-0.254794E-01
3.55713,1.34994,0.161176
3.55957,1.35087,0.354746E-01
3.56201,1.35180,0.527334E-01
3.56445,1.35272,-0.263294
3.56689,1.35365,0.181146E-01
3.56934,1.35458,0.200410E-01
3.57178,1.35550,0.259563E-01
3.57422,1.35643,-0.103536
3.57666,1.35736,-0.974355E-04
3.57910,1.35828,0.242538E-01
3.58154,1.35921,0.252653E-01
3.58398,1.36014,-0.535459E-01
3.58643,1.36106,0.196303
3.58887,1.36199,-0.231413
3.59131,1.36292,0.223514
3.59375,1.36384,0.434722
3.59619,1.36477,0.380451
3.59863,1.36570,0.278323
3.60107,1.36662,0.378219E-02
3.60352,1.36755,-0.419730E-01
3.60596,1.36848,-0.208486
3.60840,1.36940,-0.236530E-01
3.61084,1.37033,0.787170E-01
3.61328,1.37125,0.374132
3.61572,1.37218,0.193219E-01
3.61816,1.37311,-0.108864
3.62061,1.37403,-0.456790
3.62305,1.37496,0.402624
3.62549,1.37589,0.815701E-01
3.62793,1.37681,0.686525E-01
3.63037,1.37774,0.883439E-01
3.63281,1.37867,0.321066
3.63525,1.37959,0.207388E-01
3.63770,1.38052,0.635783E-01
3.64014,1.38145,0.256079E-01
3.64258,1.38237,0.153058
3.64502,1.38330,-0.125162
3.64746,1.38423,0.538523
3.64990,1.38515,0.207746E-01
3.65234,1.38608,-0.221029
3.65479,1.38701,0.256779
3.65723,1.38793,-0.353156E-02
3.65967,1.38886,0.182340
3.66211,1.38979,0.313013
3.66455,1.39071,0.368971
3.66699,1.39164,0.291199E-01
3.66943,1.39257,-0.110130
3.67188,1.39349,0.317653
3.67432,1.39442,0.154772
3.67676,1.39534,-0.249146
3.67920,1.39627,-0.473969E-01
3.68164,1.39720,0.534986
3.68408,1.39812,-0.746367E-01
3.68652,1.39905,0.300360
3.68896,1.39998,-0.871751E-02
3.69141,1.40090,-0.403712E-01
3.69385,1.40183,0.213650
3.69629,1.40276,0.326154
3.69873,1.40368,-0.159426
3.70117,1.40461,-0.146020
3.70361,1.40554,0.428161
3.70605,1.40646,0.272178
3.70850,1.40739,-0.253115
3.71094,1.40832,0.372358
3.71338,1.40924,0.826999E-01
3.71582,1.41017,0.541230E-01
3.71826,1.41110,0.292839
3.72070,1.41202,0.115094
3.72314,1.41295,0.200210
3.72559,1.41388,0.247140E-01
3.72803,1.41480,0.131848
3.73047,1.41573,-0.115347
3.73291,1.41665,0.233128E-03
3.73535,1.41758,-0.708061E-01
3.73779,1.41851,-0.580631E-01
3.74023,1.41943,0.200284
3.74268,1.42036,-0.382446
3.74512,1.42129,-0.205527
3.74756,1.42221,0.164093
3.75000,1.42314,-0.164813E-01
3.75244,1.42407,0.370033
3.75488,1.42499,0.412397
3.75732,1.42592,-0.547904E-01
3.75977,1.42685,0.742433
3.76221,1.42777,0.190180E-01
3.76465,1.42870,0.497391
3.76709,1.42963,-0.185551
3.76953,1.43055,0.467845
3.77197,1.43148,0.348926
3.77441,1.43241,0.536361
3.77686,1.43333,-0.737451E-01
3.77930,1.43426,0.487748E-01
3.78174,1.43519,-0.226262E-01
3.78418,1.43611,-0.105060
3.78662,1.43704,0.159403
3.78906,1.43796,-0.154858
3.79150,1.43889,0.403399
3.79395,1.43982,-0.383011E-01
3.79639,1.44074,-0.115306
3.79883,1.44167,0.541011E-01
3.80127,1.44260,-0.140179
3.80371,1.44352,0.615000
3.80615,1.44445,-0.157207
3.80859,1.44538,-0.359682
3.81104,1.44630,0.841732E-01
3.81348,1.44723,0.105120E-01
3.81592,1.44816,0.303378
3.81836,1.44908,0.238586
3.82080,1.45001,0.352439
3.82324,1.45094,0.174417
3.82568,1.45186,-0.302495E-01
3.82812,1.45279,-0.383362E-01
3.83057,1.45372,0.216142
3.83301,1.45464,0.647027
3.83545,1.45557,0.109877E-01
3.83789,1.45650,-0.143689E-01
3.84033,1.45742,0.208323E-01
3.84277,1.45835,0.165361
3.84521,1.45927,0.118866
3.84766,1.46020,0.193146
3.85010,1.46113,-0.648401E-01
3.85254,1.46205,0.133736
3.85498,1.46298,-0.688907E-01
3.85742,1.46391,0.944496E-01
3.85986,1.46483,0.530381
3.86230,1.46576,0.221573
3.86475,1.46669,0.718957E-01
3.86719,1.46761,0.670841
3.86963,1.46854,0.102778
3.87207,1.46947,0.479553E-01
3.87451,1.47039,1.09491
3.87695,1.47132,0.239683
3.87939,1.47225,0.136552
3.88184,1.47317,-0.377478
3.88428,1.47410,-0.390225
3.88672,1.47503,0.422062
3.88916,1.47595,0.530876E-01
3.89160,1.47688,0.417660
3.89404,1.47781,0.106460
3.89648,1.47873,0.679419E-01
3.89893,1.47966,0.103384
3.90137,1.48058,0.281283
3.90381,1.48151,0.122748
3.90625,1.48244,0.327952E-01
3.90869,1.48336,-0.101655
3.91113,1.48429,0.262286
3.91357,1.48522,0.112537
3.91602,1.48614,0.252503
3.91846,1.48707,0.389851
3.92090,1.48800,0.810943E-01
3.92334,1.48892,0.824382
3.92578,1.48985,-0.402326E-02
3.92822,1.49078,0.277085
3.93066,1.49170,-0.395144
3.93311,1.49263,-0.439193E-01
3.93555,1.49356,-0.111521
3.93799,1.49448,0.715947E-01
3.94043,1.49541,-0.206630
3.94287,1.49634,-0.122903E-01
3.94531,1.49726,0.321308E-01
3.94775,1.49819,-0.585313E-01
3.95020,1.49912,-0.514497E-01
3.95264,1.50004,0.353650
3.95508,1.50097,0.997085E-01
3.95752,1.50189,-0.830221E-01
3.95996,1.50282,0.212065
