Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.966
wind_speed_[m+1s-1]_=_  4.805
averaging_interval_[min]_=_     10
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
1.91162,0.782296,-0.322842
1.91406,0.783296,-0.373449E-01
1.91650,0.784295,0.863940E-01
1.91895,0.785294,-0.749610E-01
1.92139,0.786293,0.673635E-01
1.92383,0.787292,0.680685E-01
1.92627,0.788291,-0.411631E-01
1.92871,0.789290,0.133608
1.93115,0.790289,0.315621
1.93359,0.791288,0.927066E-01
1.93604,0.792288,0.544892
1.93848,0.793287,0.403468
1.94092,0.794286,0.156341
1.94336,0.795285,0.299814
1.94580,0.796284,-0.103997E-01
1.94824,0.797283,0.431761E-01
1.95068,0.798282,0.591949E-01
1.95312,0.799281,-0.356555
1.95557,0.800280,-0.497550E-01
1.95801,0.801279,0.267880E-01
1.96045,0.802279,0.729486E-01
1.96289,0.803278,-0.790964E-02
1.96533,0.804277,0.168282
1.96777,0.805276,-0.110874
1.97021,0.806275,0.598192
1.97266,0.807274,-0.315676E-01
1.97510,0.808273,-0.272880E-01
1.97754,0.809272,0.506261E-02
1.97998,0.810271,-0.782978E-01
1.98242,0.811270,0.517806E-02
1.98486,0.812270,-0.114937
1.98730,0.813269,0.167087E-01
1.98975,0.814268,0.247772
1.99219,0.815267,-0.189395
1.99463,0.816266,0.289493
1.99707,0.817265,-0.153041
1.99951,0.818264,0.183905E-01
2.00195,0.819263,0.843223
2.00439,0.820262,0.340952
2.00684,0.821261,0.982866E-01
2.00928,0.822261,-0.279725E-01
2.01172,0.823260,0.465733E-01
2.01416,0.824259,0.534119E-01
2.01660,0.825258,0.933378E-01
2.01904,0.826257,0.425489
2.02148,0.827256,-0.243724
2.02393,0.828255,-0.650326
2.02637,0.829254,0.226438
2.02881,0.830253,0.561716E-01
2.03125,0.831252,0.872495E-01
2.03369,0.832252,-0.143381
2.03613,0.833251,0.197124
2.03857,0.834250,0.261040E-01
2.04102,0.835249,0.166514
2.04346,0.836248,0.320211
2.04590,0.837247,0.739191E-01
2.04834,0.838246,-0.311839
2.05078,0.839245,0.171372E-01
2.05322,0.840244,-0.477975E-01
2.05566,0.841243,-0.210552E-01
2.05811,0.842243,0.365793
2.06055,0.843242,0.817173E-01
2.06299,0.844241,0.508557E-02
2.06543,0.845240,0.192618
2.06787,0.846239,0.150772
2.07031,0.847238,0.783895E-01
2.07275,0.848237,0.267288
2.07520,0.849236,0.189740
2.07764,0.850235,0.651901E-01
2.08008,0.851234,-0.121666
2.08252,0.852234,0.191619
2.08496,0.853233,0.176469
2.08740,0.854232,0.495138E-01
2.08984,0.855231,0.855166E-01
2.09229,0.856230,0.358431E-01
2.09473,0.857229,-0.607079E-01
2.09717,0.858228,0.336287E-01
2.09961,0.859227,0.221252E-01
2.10205,0.860226,0.574279E-01
2.10449,0.861226,0.178010
2.10693,0.862225,-0.141130
2.10938,0.863224,-0.905458E-01
2.11182,0.864223,0.559776E-01
2.11426,0.865222,0.483256
2.11670,0.866221,0.229376
2.11914,0.867220,-0.323561E-02
2.12158,0.868219,-0.276322
2.12402,0.869218,-0.289267E-01
2.12646,0.870217,-0.837530E-01
2.12891,0.871217,-0.364517E-02
2.13135,0.872216,0.184313
2.13379,0.873215,0.732715
2.13623,0.874214,0.368349
2.13867,0.875213,0.252400
2.14111,0.876212,0.790126E-01
2.14355,0.877211,0.402792E-01
2.14600,0.878210,0.895237
2.14844,0.879209,0.258571E-02
2.15088,0.880208,0.225242E-01
2.15332,0.881208,0.379268
2.15576,0.882207,-0.817974E-01
2.15820,0.883206,0.253582
2.16064,0.884205,-0.512014E-02
2.16309,0.885204,0.561340E-02
2.16553,0.886203,-0.151312
2.16797,0.887202,0.211265
2.17041,0.888201,0.169958
2.17285,0.889200,-0.113009
2.17529,0.890199,0.843300E-01
2.17773,0.891199,0.654320E-01
2.18018,0.892198,0.318266
2.18262,0.893197,0.320460E-01
2.18506,0.894196,0.828313E-01
2.18750,0.895195,0.446277E-01
2.18994,0.896194,-0.605467E-01
2.19238,0.897193,0.264659
2.19482,0.898192,0.138484
2.19727,0.899191,0.556291
2.19971,0.900190,0.105394
2.20215,0.901190,-0.394279
2.20459,0.902189,-0.552874E-01
2.20703,0.903188,0.848862E-01
2.20947,0.904187,0.115567
2.21191,0.905186,-0.954658E-01
2.21436,0.906185,0.312347E-01
2.21680,0.907184,-0.342973E-01
2.21924,0.908183,0.551687E-01
2.22168,0.909182,0.501350
2.22412,0.910181,0.110036
2.22656,0.911181,0.276982
2.22900,0.912180,0.127137E-01
2.23145,0.913179,-0.593986E-01
2.23389,0.914178,0.118579
2.23633,0.915177,-0.675239E-01
2.23877,0.916176,0.147956
2.24121,0.917175,0.581173E-01
2.24365,0.918174,0.179394E-01
2.24609,0.919173,0.307892E-01
2.24854,0.920172,0.157930
2.25098,0.921172,0.376859
2.25342,0.922171,0.788705E-01
2.25586,0.923170,-0.604286E-01
2.25830,0.924169,0.498567
2.26074,0.925168,-0.268098E-01
2.26318,0.926167,0.624016
2.26562,0.927166,0.772884
2.26807,0.928165,-0.228591
2.27051,0.929164,-0.750720E-01
2.27295,0.930164,0.113218
2.27539,0.931163,0.518039
2.27783,0.932162,0.141272
2.28027,0.933161,0.232393
2.28271,0.934160,0.452995
2.28516,0.935159,0.135340
2.28760,0.936158,0.726832
2.29004,0.937157,-0.555211E-01
2.29248,0.938156,-0.149651
2.29492,0.939155,0.324234
2.29736,0.940155,-0.114753
2.29980,0.941154,0.191405E-01
2.30225,0.942153,0.607000E-02
2.30469,0.943152,0.702819E-01
2.30713,0.944151,0.397837
2.30957,0.945150,0.917564E-01
2.31201,0.946149,0.340300
2.31445,0.947148,-0.128383E-03
2.31689,0.948147,-0.457955E-01
2.31934,0.949146,-0.118728
2.32178,0.950146,0.109998
2.32422,0.951145,-0.635397E-01
2.32666,0.952144,0.225821E-02
2.32910,0.953143,0.849456E-03
2.33154,0.954142,0.250981E-02
2.33398,0.955141,0.733571E-01
2.33643,0.956140,0.858813E-01
2.33887,0.957139,1.09589
2.34131,0.958138,-0.115851
2.34375,0.959137,0.199100
2.34619,0.960137,0.308406
2.34863,0.961136,-0.437995E-02
2.35107,0.962135,0.838782E-02
2.35352,0.963134,0.859777E-01
2.35596,0.964133,0.162237
2.35840,0.965132,0.605125E-01
2.36084,0.966131,-0.129737E-01
2.36328,0.967130,0.515384
2.36572,0.968129,0.239418
2.36816,0.969128,-0.671028E-01
2.37061,0.970128,-0.691568E-01
2.37305,0.971127,0.787763E-01
2.37549,0.972126,0.175398
2.37793,0.973125,0.283174
2.38037,0.974124,0.209102E-01
2.38281,0.975123,0.140814E-01
2.38525,0.976122,0.201616
2.38770,0.977121,0.387579
2.39014,0.978120,0.104124
2.39258,0.979119,0.291671
2.39502,0.980119,0.181028
2.39746,0.981118,0.212798
2.39990,0.982117,0.830776E-01
2.40234,0.983116,0.415230
2.40479,0.984115,0.755673
2.40723,0.985114,0.319547
2.40967,0.986113,0.277555E-01
2.41211,0.987112,0.496815
2.41455,0.988111,-0.356805E-01
2.41699,0.989110,-0.392329
2.41943,0.990110,-0.286105
2.42188,0.991109,-0.226696E-01
2.42432,0.992108,0.311875
2.42676,0.993107,0.958166E-01
2.42920,0.994106,0.102148E-01
2.43164,0.995105,-0.169425
2.43408,0.996104,-0.718634E-01
2.43652,0.997103,-0.118068
2.43896,0.998102,0.429427
2.44141,0.999102,0.659560E-01
2.44385,1.00010,0.142321
2.44629,1.00110,-0.610157E-01
2.44873,1.00210,0.547163
2.45117,1.00310,0.125706
2.45361,1.00410,0.269907E-02
2.45605,1.00510,0.597928
2.45850,1.00610,0.704539E-01
2.46094,1.00709,0.131950
2.46338,1.00809,0.525102
2.46582,1.00909,0.320129E-01
2.46826,1.01009,0.184671
2.47070,1.01109,-0.105610
2.47314,1.01209,-0.112625E-01
2.47559,1.01309,0.187087
2.47803,1.01409,-0.947897E-01
2.48047,1.01509,0.271245
2.48291,1.01609,0.250527
2.48535,1.01709,0.254946
2.48779,1.01808,0.703206E-02
2.49023,1.01908,0.543644
2.49268,1.02008,0.475529E-01
2.49512,1.02108,-0.122326
2.49756,1.02208,0.152080
2.50000,1.02308,0.364041
2.50244,1.02408,0.219699
2.50488,1.02508,0.111562
2.50732,1.02608,0.326282
2.50977,1.02708,0.516607
2.51221,1.02808,0.763974E-01
2.51465,1.02907,0.242327
2.51709,1.03007,-0.215869
2.51953,1.03107,0.167252E-01
2.52197,1.03207,-0.577566E-01
2.52441,1.03307,-0.180662
2.52686,1.03407,0.407837
2.52930,1.03507,0.162639E-02
2.53174,1.03607,0.314986
2.53418,1.03707,-0.321525
2.53662,1.03807,0.257937E-02
2.53906,1.03907,-0.321526
2.54150,1.04006,0.248688
2.54395,1.04106,0.852023
2.54639,1.04206,-0.431739E-01
2.54883,1.04306,0.484654
2.55127,1.04406,0.430762
2.55371,1.04506,-0.155480
2.55615,1.04606,-0.973020E-01
2.55859,1.04706,0.268007
2.56104,1.04806,0.313596
2.56348,1.04906,0.156295
2.56592,1.05006,0.211158
2.56836,1.05105,0.311779
2.57080,1.05205,0.151751
2.57324,1.05305,-0.201285
2.57568,1.05405,0.127244
2.57812,1.05505,0.813933E-01
2.58057,1.05605,-0.238785E-01
2.58301,1.05705,0.523271E-01
2.58545,1.05805,-0.141929
2.58789,1.05905,-0.200948E-01
2.59033,1.06005,0.742424E-01
2.59277,1.06105,0.125995
2.59521,1.06204,-0.827604E-01
2.59766,1.06304,0.867105E-02
2.60010,1.06404,-0.144812
2.60254,1.06504,-0.230468E-01
2.60498,1.06604,0.183379
2.60742,1.06704,-0.102503E-01
2.60986,1.06804,-0.714208E-01
2.61230,1.06904,0.157954
2.61475,1.07004,0.407044E-02
2.61719,1.07104,-0.834687E-02
2.61963,1.07204,-0.352906E-01
2.62207,1.07304,0.106392
2.62451,1.07403,-0.189850
2.62695,1.07503,0.120729
2.62939,1.07603,0.325271
2.63184,1.07703,-0.153702E-02
2.63428,1.07803,0.135110
2.63672,1.07903,-0.945910E-01
2.63916,1.08003,0.941095E-02
2.64160,1.08103,-0.147566E-01
2.64404,1.08203,-0.142868
2.64648,1.08303,0.214480E-01
2.64893,1.08403,0.626468E-01
2.65137,1.08502,0.836688E-01
2.65381,1.08602,0.559183E-01
2.65625,1.08702,-0.854519E-02
2.65869,1.08802,0.236527
2.66113,1.08902,0.700045E-01
2.66357,1.09002,0.807597E-01
2.66602,1.09102,-0.836038E-01
2.66846,1.09202,0.389142
2.67090,1.09302,0.629780
2.67334,1.09402,-0.168258E-01
2.67578,1.09502,0.242594
2.67822,1.09601,0.112969
2.68066,1.09701,-0.317338E-01
2.68311,1.09801,0.580667
2.68555,1.09901,-0.160774
2.68799,1.10001,0.374764
2.69043,1.10101,0.164353
2.69287,1.10201,-0.247029
2.69531,1.10301,-0.283562E-01
2.69775,1.10401,0.557226E-01
2.70020,1.10501,0.194773
2.70264,1.10601,-0.148706
2.70508,1.10700,0.123761
2.70752,1.10800,0.531199E-01
2.70996,1.10900,-0.236618
2.71240,1.11000,-0.361885E-02
2.71484,1.11100,0.994294
2.71729,1.11200,0.332520
2.71973,1.11300,-0.958657E-01
2.72217,1.11400,-0.483412E-01
2.72461,1.11500,-0.184208
2.72705,1.11600,0.584957E-01
2.72949,1.11700,-0.481258
2.73193,1.11799,-0.185982
2.73438,1.11899,0.505379
2.73682,1.11999,0.351085E-01
2.73926,1.12099,-0.110438
2.74170,1.12199,0.300559E-01
2.74414,1.12299,0.196258
2.74658,1.12399,-0.178533
2.74902,1.12499,0.167190
2.75146,1.12599,0.391298
2.75391,1.12699,-0.224428
2.75635,1.12799,0.326730
2.75879,1.12898,-0.807520E-01
2.76123,1.12998,0.422039
2.76367,1.13098,0.302193
2.76611,1.13198,-0.428208E-01
2.76855,1.13298,0.283511
2.77100,1.13398,-0.363962E-03
2.77344,1.13498,-0.913607E-01
2.77588,1.13598,0.207350
2.77832,1.13698,-0.739229E-01
2.78076,1.13798,-0.921388E-01
2.78320,1.13898,-0.840594E-01
2.78564,1.13997,-0.169421
2.78809,1.14097,0.213465
2.79053,1.14197,-0.420372E-02
2.79297,1.14297,-0.379447E-01
2.79541,1.14397,-0.153549
2.79785,1.14497,0.184187E-01
2.80029,1.14597,0.327268E-01
2.80273,1.14697,0.155522
2.80518,1.14797,-0.262261E-01
2.80762,1.14897,0.324370
2.81006,1.14997,0.223647
2.81250,1.15096,0.169327
2.81494,1.15196,-0.797699E-01
2.81738,1.15296,0.118792
2.81982,1.15396,0.972840E-01
2.82227,1.15496,0.134994
2.82471,1.15596,0.930491E-02
2.82715,1.15696,-0.134276
2.82959,1.15796,0.912401E-01
2.83203,1.15896,0.198638E-01
2.83447,1.15996,0.713868E-01
2.83691,1.16096,-0.351697E-01
2.83936,1.16196,-0.371988E-01
2.84180,1.16295,-0.846732E-01
2.84424,1.16395,0.229187
2.84668,1.16495,0.127546
2.84912,1.16595,0.609708E-01
2.85156,1.16695,0.518690
2.85400,1.16795,0.721596E-01
2.85645,1.16895,0.741859E-01
2.85889,1.16995,0.731523E-01
2.86133,1.17095,0.145627
2.86377,1.17195,-0.189799
2.86621,1.17295,0.798800
2.86865,1.17394,0.842314E-01
2.87109,1.17494,0.605830E-01
2.87354,1.17594,0.701542E-01
2.87598,1.17694,0.519804
2.87842,1.17794,-0.236481
2.88086,1.17894,0.370685E-01
2.88330,1.17994,0.249661
2.88574,1.18094,0.332248E-01
2.88818,1.18194,0.131224
2.89062,1.18294,-0.640626E-02
2.89307,1.18394,0.345628
2.89551,1.18493,0.414455E-01
2.89795,1.18593,-0.392785E-01
2.90039,1.18693,0.214858
2.90283,1.18793,0.250799
2.90527,1.18893,0.160679
2.90771,1.18993,0.663144
2.91016,1.19093,-0.368268E-01
2.91260,1.19193,-0.452812E-01
2.91504,1.19293,0.761500E-01
2.91748,1.19393,-0.234810
2.91992,1.19493,0.281768E-01
2.92236,1.19592,-0.854464E-01
2.92480,1.19692,-0.586495
2.92725,1.19792,0.309260
2.92969,1.19892,-0.623933E-01
2.93213,1.19992,-0.108613E-02
2.93457,1.20092,0.976352E-01
2.93701,1.20192,-0.755226E-01
2.93945,1.20292,-0.442982E-01
2.94189,1.20392,-0.314020E-01
2.94434,1.20492,-0.159238
2.94678,1.20592,-0.722846E-02
2.94922,1.20691,-0.578069E-01
2.95166,1.20791,0.656680E-01
2.95410,1.20891,-0.147109E-01
2.95654,1.20991,0.219786E-01
2.95898,1.21091,0.620169
2.96143,1.21191,0.402045
2.96387,1.21291,-0.721615E-02
2.96631,1.21391,0.910688E-02
2.96875,1.21491,0.264405
2.97119,1.21591,0.738040E-01
2.97363,1.21691,-0.677478E-02
2.97607,1.21790,0.678334
2.97852,1.21890,0.156881E-01
2.98096,1.21990,-0.121222
2.98340,1.22090,0.163897E-01
2.98584,1.22190,-0.188403
2.98828,1.22290,0.503223
2.99072,1.22390,-0.114827
2.99316,1.22490,0.205373
2.99561,1.22590,-0.124211E-01
2.99805,1.22690,-0.226665E-01
3.00049,1.22790,-0.568651E-01
3.00293,1.22889,0.262335
3.00537,1.22989,0.198719E-01
3.00781,1.23089,0.119849
3.01025,1.23189,0.182699
3.01270,1.23289,0.179807
3.01514,1.23389,-0.302600
3.01758,1.23489,0.903207
3.02002,1.23589,0.580158
3.02246,1.23689,0.129164
3.02490,1.23789,0.240494E-01
3.02734,1.23889,0.634162
3.02979,1.23988,0.563754E-01
3.03223,1.24088,0.587734E-01
3.03467,1.24188,0.557893E-01
3.03711,1.24288,-0.650710E-02
3.03955,1.24388,0.352360E-01
3.04199,1.24488,0.818863
3.04443,1.24588,0.120977E-01
3.04688,1.24688,0.173465E-02
3.04932,1.24788,0.547450
3.05176,1.24888,-0.967035E-01
3.05420,1.24988,0.289370
3.05664,1.25088,0.626067E-01
3.05908,1.25187,-0.398353E-01
3.06152,1.25287,0.779202E-01
3.06396,1.25387,-0.101756
3.06641,1.25487,0.317330
3.06885,1.25587,-0.103395E-02
3.07129,1.25687,0.211630
3.07373,1.25787,-0.277289E-01
3.07617,1.25887,-0.208138
3.07861,1.25987,-0.142196E-01
3.08105,1.26087,0.382104E-02
3.08350,1.26187,-0.771173E-01
3.08594,1.26286,-0.749018E-01
3.08838,1.26386,-0.645202E-01
3.09082,1.26486,0.541630E-01
3.09326,1.26586,0.313302E-01
3.09570,1.26686,0.302323
3.09814,1.26786,0.392704
3.10059,1.26886,0.408202
3.10303,1.26986,-0.469776E-01
3.10547,1.27086,0.503078
3.10791,1.27186,-0.496976E-01
3.11035,1.27286,-0.118568
3.11279,1.27385,-0.131647
3.11523,1.27485,0.617566E-01
3.11768,1.27585,0.174086
3.12012,1.27685,-0.179886
3.12256,1.27785,0.532555
3.12500,1.27885,0.160807
3.12744,1.27985,0.791211E-01
3.12988,1.28085,0.162770
3.13232,1.28185,0.499061
3.13477,1.28285,0.495650E-01
3.13721,1.28385,0.160541
3.13965,1.28484,-0.271338E-01
3.14209,1.28584,-0.137245
3.14453,1.28684,0.504979
3.14697,1.28784,0.171898
3.14941,1.28884,0.273169
3.15186,1.28984,0.146174
3.15430,1.29084,-0.710608E-01
3.15674,1.29184,0.153339
3.15918,1.29284,0.433912
3.16162,1.29384,-0.730554E-01
3.16406,1.29484,0.814676E-01
3.16650,1.29583,0.222354
3.16895,1.29683,0.738259E-01
3.17139,1.29783,-0.103612
3.17383,1.29883,0.265626
3.17627,1.29983,0.195289E-01
3.17871,1.30083,0.199143E-01
3.18115,1.30183,0.189884E-01
3.18359,1.30283,0.304459
3.18604,1.30383,0.302206
3.18848,1.30483,-0.245296
3.19092,1.30583,0.467009
3.19336,1.30682,-0.375227
3.19580,1.30782,0.942704E-01
3.19824,1.30882,0.380738E-01
3.20068,1.30982,-0.107038
3.20312,1.31082,0.310821E-01
3.20557,1.31182,0.115890
3.20801,1.31282,0.812228E-01
3.21045,1.31382,0.339999
3.21289,1.31482,0.752621E-02
3.21533,1.31582,-0.383921E-01
3.21777,1.31682,0.100971
3.22021,1.31781,-0.377563E-01
3.22266,1.31881,0.709580E-01
3.22510,1.31981,0.264589
3.22754,1.32081,0.267988E-01
3.22998,1.32181,-0.295473E-01
3.23242,1.32281,0.297626
3.23486,1.32381,0.205733E-01
3.23730,1.32481,-0.115138
3.23975,1.32581,-0.297346E-01
3.24219,1.32681,0.135935
3.24463,1.32781,-0.122174
3.24707,1.32881,-0.123066
3.24951,1.32980,0.438565
3.25195,1.33080,-0.156065
3.25439,1.33180,0.301733
3.25684,1.33280,0.157941
3.25928,1.33380,0.853069E-01
3.26172,1.33480,0.572740
3.26416,1.33580,0.120580E-01
3.26660,1.33680,0.559667E-01
3.26904,1.33780,0.564747E-01
3.27148,1.33880,0.497476E-01
3.27393,1.33980,0.370469E-01
3.27637,1.34079,-0.238716E-01
3.27881,1.34179,0.984328E-01
3.28125,1.34279,-0.227599
3.28369,1.34379,0.455310
3.28613,1.34479,0.156017
3.28857,1.34579,0.325798E-01
3.29102,1.34679,0.474015
3.29346,1.34779,0.133983
3.29590,1.34879,-0.111268E-01
3.29834,1.34979,0.187584
3.30078,1.35079,0.709884E-01
3.30322,1.35178,0.274813
3.30566,1.35278,0.247428E-01
3.30811,1.35378,0.563862
3.31055,1.35478,0.809603E-01
3.31299,1.35578,0.191545
3.31543,1.35678,0.116894
3.31787,1.35778,-0.180222E-01
3.32031,1.35878,-0.646996E-01
3.32275,1.35978,0.486140
3.32520,1.36078,0.877353E-01
3.32764,1.36178,-0.434105E-01
3.33008,1.36277,-0.431827E-01
3.33252,1.36377,0.666730E-01
3.33496,1.36477,-0.496284E-01
3.33740,1.36577,0.388569
3.33984,1.36677,-0.179117
3.34229,1.36777,-0.125465
3.34473,1.36877,0.131816
3.34717,1.36977,-0.160186
3.34961,1.37077,0.146410
3.35205,1.37177,0.193928E-01
3.35449,1.37277,0.110741
3.35693,1.37376,0.401209
3.35938,1.37476,0.583731E-01
3.36182,1.37576,-0.427374E-02
3.36426,1.37676,0.139754E-01
3.36670,1.37776,0.103400
3.36914,1.37876,-0.436002E-01
3.37158,1.37976,-0.128812
3.37402,1.38076,0.203320
3.37646,1.38176,0.645583
3.37891,1.38276,-0.414874E-01
3.38135,1.38376,0.642975E-01
3.38379,1.38475,-0.374420E-02
3.38623,1.38575,0.222723
3.38867,1.38675,0.326338
3.39111,1.38775,0.297948
3.39355,1.38875,0.465050E-01
3.39600,1.38975,0.715106E-01
3.39844,1.39075,-0.585252E-01
3.40088,1.39175,-0.208836
3.40332,1.39275,-0.101911
3.40576,1.39375,0.201511
3.40820,1.39475,0.412041
3.41064,1.39574,0.225880E-01
3.41309,1.39674,-0.155741E-01
3.41553,1.39774,0.295136
3.41797,1.39874,0.124823
3.42041,1.39974,-0.422912E-01
3.42285,1.40074,-0.862841E-01
3.42529,1.40174,0.361457
3.42773,1.40274,-0.763848E-01
3.43018,1.40374,0.488741
3.43262,1.40474,0.728673E-01
3.43506,1.40574,0.257047E-01
3.43750,1.40673,0.122099
3.43994,1.40773,0.461511E-01
3.44238,1.40873,-0.619754E-01
3.44482,1.40973,-0.234339
3.44727,1.41073,-0.774682E-01
3.44971,1.41173,0.464867
3.45215,1.41273,0.345114
3.45459,1.41373,-0.678541E-01
3.45703,1.41473,-0.262706E-01
3.45947,1.41573,0.473168E-01
3.46191,1.41673,0.417670E-01
3.46436,1.41773,0.755584
3.46680,1.41872,0.133703
3.46924,1.41972,0.637360E-01
3.47168,1.42072,0.752139E-01
3.47412,1.42172,-0.107181E-01
3.47656,1.42272,0.629499
3.47900,1.42372,0.390488
3.48145,1.42472,0.171476
3.48389,1.42572,-0.608137E-01
3.48633,1.42672,0.845628E-01
3.48877,1.42772,-0.556238E-01
3.49121,1.42872,0.499320
3.49365,1.42971,0.396706E-01
3.49609,1.43071,0.235778E-01
3.49854,1.43171,-0.739637E-01
3.50098,1.43271,0.445819E-01
3.50342,1.43371,-0.534100E-01
3.50586,1.43471,0.401945E-02
3.50830,1.43571,0.605986E-01
3.51074,1.43671,0.296157
3.51318,1.43771,-0.360669E-01
3.51562,1.43871,0.768211E-02
3.51807,1.43971,0.305675E-01
3.52051,1.44070,0.171859
3.52295,1.44170,-0.464289E-01
3.52539,1.44270,-0.541124E-01
3.52783,1.44370,0.217949
3.53027,1.44470,0.508599E-01
3.53271,1.44570,0.185706
3.53516,1.44670,-0.749728E-01
3.53760,1.44770,0.111724E-01
3.54004,1.44870,0.175354
3.54248,1.44970,0.143621
3.54492,1.45070,0.240042E-01
3.54736,1.45169,0.125622E-01
3.54980,1.45269,0.259178
3.55225,1.45369,0.613705E-02
3.55469,1.45469,0.187578
3.55713,1.45569,0.319601
3.55957,1.45669,0.188325E-01
3.56201,1.45769,0.143316
3.56445,1.45869,0.536122
3.56689,1.45969,0.126990E-02
3.56934,1.46069,0.578255E-01
3.57178,1.46169,-0.550590E-02
3.57422,1.46268,0.160342
3.57666,1.46368,0.174285
3.57910,1.46468,-0.167085
3.58154,1.46568,0.232771
3.58398,1.46668,0.862624E-01
3.58643,1.46768,0.408823
3.58887,1.46868,-0.173391
3.59131,1.46968,0.162718
3.59375,1.47068,0.151462
3.59619,1.47168,-0.141598
3.59863,1.47268,0.171724
3.60107,1.47367,0.316077E-01
3.60352,1.47467,0.226209
3.60596,1.47567,0.180111
3.60840,1.47667,0.655021
3.61084,1.47767,0.550583
3.61328,1.47867,0.192079
3.61572,1.47967,0.144763E-01
3.61816,1.48067,-0.334283
3.62061,1.48167,0.245814
3.62305,1.48267,-0.115201
3.62549,1.48367,-0.438627
3.62793,1.48466,-0.120580
3.63037,1.48566,0.228804
3.63281,1.48666,0.483370E-01
3.63525,1.48766,0.388791E-01
3.63770,1.48866,0.290727
3.64014,1.48966,-0.146973
3.64258,1.49066,0.353919E-01
3.64502,1.49166,0.444306E-01
3.64746,1.49266,-0.112778
3.64990,1.49366,0.104776
3.65234,1.49466,0.201034
3.65479,1.49565,0.317413E-01
3.65723,1.49665,-0.767764E-01
3.65967,1.49765,-0.549297E-02
3.66211,1.49865,0.136823
3.66455,1.49965,0.133004
3.66699,1.50065,-0.122817
3.66943,1.50165,-0.226733E-01
3.67188,1.50265,-0.102179
3.67432,1.50365,-0.168148
3.67676,1.50465,0.198013E-01
3.67920,1.50565,0.327334E-01
3.68164,1.50665,0.534616E-02
3.68408,1.50764,0.951648E-01
3.68652,1.50864,0.829710E-02
3.68896,1.50964,-0.652720E-01
3.69141,1.51064,-0.214737
3.69385,1.51164,0.299645E-01
3.69629,1.51264,-0.884309E-01
3.69873,1.51364,0.179139E-01
3.70117,1.51464,-0.113389
3.70361,1.51564,-0.126970
3.70605,1.51664,0.420964
3.70850,1.51764,0.294028
3.71094,1.51863,0.182365
3.71338,1.51963,-0.229071
3.71582,1.52063,-0.438354E-01
3.71826,1.52163,-0.564638E-01
3.72070,1.52263,0.163275
3.72314,1.52363,0.304745
3.72559,1.52463,-0.215179E-01
3.72803,1.52563,-0.155965
3.73047,1.52663,-0.103128E-01
3.73291,1.52763,0.244593
3.73535,1.52863,-0.656101E-01
3.73779,1.52962,-0.483001E-01
3.74023,1.53062,0.902883E-01
3.74268,1.53162,0.915284E-01
3.74512,1.53262,0.351218
3.74756,1.53362,0.380122E-01
3.75000,1.53462,0.187987
3.75244,1.53562,-0.384782E-01
3.75488,1.53662,-0.315505
3.75732,1.53762,0.536549
3.75977,1.53862,-0.822486E-03
3.76221,1.53962,0.371873
3.76465,1.54061,0.536774
3.76709,1.54161,0.305379
3.76953,1.54261,0.834319E-01
3.77197,1.54361,-0.314967E-01
3.77441,1.54461,0.580803E-01
3.77686,1.54561,0.537822E-01
3.77930,1.54661,0.127548
3.78174,1.54761,-0.475101
3.78418,1.54861,0.137050
3.78662,1.54961,-0.251103E-01
3.78906,1.55061,-0.208426
3.79150,1.55160,-0.230384
3.79395,1.55260,0.303982E-01
3.79639,1.55360,0.221433E-01
3.79883,1.55460,-0.520687E-01
3.80127,1.55560,0.643587E-01
3.80371,1.55660,0.364214
3.80615,1.55760,0.204169E-01
3.80859,1.55860,0.101288E-01
3.81104,1.55960,0.111659
3.81348,1.56060,0.149661
3.81592,1.56160,0.111865E-01
3.81836,1.56259,0.889993E-01
3.82080,1.56359,0.824500E-01
3.82324,1.56459,0.686926E-01
3.82568,1.56559,0.717884E-01
3.82812,1.56659,0.224380
3.83057,1.56759,0.191707
3.83301,1.56859,-0.163971E-01
3.83545,1.56959,-0.182371
3.83789,1.57059,0.126466E-02
3.84033,1.57159,-0.212895
3.84277,1.57259,0.148249E-01
3.84521,1.57358,-0.429373E-01
3.84766,1.57458,0.423540E-04
3.85010,1.57558,0.741527E-01
3.85254,1.57658,0.516698E-01
3.85498,1.57758,-0.465228E-01
3.85742,1.57858,0.129730
3.85986,1.57958,0.634545E-01
3.86230,1.58058,0.614824E-01
3.86475,1.58158,0.226197E-02
3.86719,1.58258,0.118339
3.86963,1.58358,-0.262414E-01
3.87207,1.58458,0.792671E-01
3.87451,1.58557,-0.543538E-03
3.87695,1.58657,0.137115E-01
3.87939,1.58757,0.392185E-01
3.88184,1.58857,0.136319
3.88428,1.58957,-0.399052E-01
3.88672,1.59057,0.107565
3.88916,1.59157,0.264778E-01
3.89160,1.59257,0.172751E-01
3.89404,1.59357,-0.101167
3.89648,1.59457,0.320925
3.89893,1.59557,-0.483935E-01
