Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.966
wind_speed_[m+1s-1]_=_  5.533
averaging_interval_[min]_=_     10
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
1.93848,0.688941,-0.402171E-01
1.94092,0.689809,0.103977
1.94336,0.690677,-0.689409E-01
1.94580,0.691544,0.540240E-02
1.94824,0.692412,0.315529
1.95068,0.693280,0.460948
1.95312,0.694148,-0.512157E-01
1.95557,0.695015,0.140990
1.95801,0.695883,0.385372
1.96045,0.696751,0.152809
1.96289,0.697618,-0.382138E-01
1.96533,0.698486,0.196432
1.96777,0.699354,0.146726
1.97021,0.700221,0.194461
1.97266,0.701089,-0.132147
1.97510,0.701957,-0.306195
1.97754,0.702824,-0.124802E-01
1.97998,0.703692,0.182441
1.98242,0.704560,0.109520E-01
1.98486,0.705427,-0.135825
1.98730,0.706295,-0.472445E-01
1.98975,0.707163,0.366248
1.99219,0.708030,0.337885
1.99463,0.708898,-0.213525
1.99707,0.709766,0.523260E-01
1.99951,0.710634,0.183183
2.00195,0.711501,0.338243
2.00439,0.712369,0.179176E-01
2.00684,0.713237,0.498163E-02
2.00928,0.714104,-0.688098E-01
2.01172,0.714972,-0.183184
2.01416,0.715840,0.748991E-02
2.01660,0.716707,-0.391759E-01
2.01904,0.717575,0.144828
2.02148,0.718443,0.337328
2.02393,0.719310,0.342923
2.02637,0.720178,0.163177
2.02881,0.721046,-0.353009E-01
2.03125,0.721913,-0.209974
2.03369,0.722781,-0.426260
2.03613,0.723649,0.137383
2.03857,0.724516,0.300270
2.04102,0.725384,0.566655
2.04346,0.726252,-0.123301
2.04590,0.727120,-0.871689E-03
2.04834,0.727987,0.316154
2.05078,0.728855,0.594381
2.05322,0.729723,0.502322
2.05566,0.730590,0.415288
2.05811,0.731458,0.241206
2.06055,0.732326,-0.821714E-01
2.06299,0.733193,0.899786E-01
2.06543,0.734061,-0.190036E-01
2.06787,0.734929,0.276647
2.07031,0.735796,-0.111890
2.07275,0.736664,-0.435160E-01
2.07520,0.737532,0.125783
2.07764,0.738399,0.598823
2.08008,0.739267,0.369024
2.08252,0.740135,0.840166E-01
2.08496,0.741002,0.633010E-01
2.08740,0.741870,-0.254094E-01
2.08984,0.742738,0.387511
2.09229,0.743606,0.249722
2.09473,0.744473,0.182439
2.09717,0.745341,0.241834E-01
2.09961,0.746209,-0.151582E-01
2.10205,0.747076,1.00621
2.10449,0.747944,0.445267
2.10693,0.748812,-0.225292
2.10938,0.749679,0.385483E-01
2.11182,0.750547,0.291087E-01
2.11426,0.751415,0.221812E-01
2.11670,0.752282,-0.136452
2.11914,0.753150,-0.103634
2.12158,0.754018,0.173246
2.12402,0.754885,-0.581292E-02
2.12646,0.755753,0.208484
2.12891,0.756621,-0.511471E-01
2.13135,0.757488,-0.238646
2.13379,0.758356,0.753319E-01
2.13623,0.759224,0.133091
2.13867,0.760092,0.729504
2.14111,0.760959,0.417532
2.14355,0.761827,1.01796
2.14600,0.762695,-0.107089
2.14844,0.763562,0.126404
2.15088,0.764430,0.240034
2.15332,0.765298,1.15018
2.15576,0.766165,0.268060E-01
2.15820,0.767033,-0.184877
2.16064,0.767901,0.245470E-01
2.16309,0.768768,-0.178098E-01
2.16553,0.769636,-0.406571E-01
2.16797,0.770504,-0.121562E-01
2.17041,0.771371,0.248063
2.17285,0.772239,0.760868E-01
2.17529,0.773107,0.822764E-01
2.17773,0.773974,0.514268E-02
2.18018,0.774842,-0.211907
2.18262,0.775710,0.638885E-01
2.18506,0.776578,0.151512
2.18750,0.777445,-0.195600E-01
2.18994,0.778313,0.691765E-01
2.19238,0.779181,-0.882482E-01
2.19482,0.780048,0.149500
2.19727,0.780916,0.574497E-01
2.19971,0.781784,-0.149104
2.20215,0.782651,0.746378E-01
2.20459,0.783519,-0.101995
2.20703,0.784387,0.325040
2.20947,0.785254,-0.988881E-01
2.21191,0.786122,0.292904
2.21436,0.786990,-0.442682E-01
2.21680,0.787857,0.694925E-01
2.21924,0.788725,-0.199097
2.22168,0.789593,-0.136021
2.22412,0.790460,-0.748585E-02
2.22656,0.791328,0.815945E-01
2.22900,0.792196,0.539963
2.23145,0.793064,0.213501
2.23389,0.793931,-0.209061E-01
2.23633,0.794799,-0.212676E-01
2.23877,0.795667,-0.629047E-01
2.24121,0.796534,0.379811
2.24365,0.797402,1.06716
2.24609,0.798270,-0.554079
2.24854,0.799137,0.317617E-03
2.25098,0.800005,0.117190
2.25342,0.800873,0.187171
2.25586,0.801740,0.955834E-01
2.25830,0.802608,0.171563
2.26074,0.803476,-0.104031
2.26318,0.804343,0.169959
2.26562,0.805211,-0.171853E-01
2.26807,0.806079,0.363770
2.27051,0.806946,0.227593
2.27295,0.807814,0.546583E-01
2.27539,0.808682,-0.111822E-01
2.27783,0.809550,0.104245
2.28027,0.810417,0.302584
2.28271,0.811285,-0.245428
2.28516,0.812153,0.130159E-01
2.28760,0.813020,0.572409E-03
2.29004,0.813888,0.423423
2.29248,0.814756,0.123658
2.29492,0.815623,-0.197385E-01
2.29736,0.816491,0.833938E-01
2.29980,0.817359,-0.195006
2.30225,0.818226,0.142581
2.30469,0.819094,-0.201738E-01
2.30713,0.819962,-0.187753E-01
2.30957,0.820829,0.374418E-01
2.31201,0.821697,0.123536
2.31445,0.822565,0.524046E-01
2.31689,0.823432,0.389626
2.31934,0.824300,-0.910856E-01
2.32178,0.825168,0.312988E-01
2.32422,0.826036,0.596849
2.32666,0.826903,0.730249
2.32910,0.827771,-0.352461
2.33154,0.828639,0.171662
2.33398,0.829506,0.106372
2.33643,0.830374,0.658134
2.33887,0.831242,0.236435E-01
2.34131,0.832109,0.597265E-01
2.34375,0.832977,0.113948
2.34619,0.833845,0.112485E-01
2.34863,0.834712,-0.159667
2.35107,0.835580,0.307004
2.35352,0.836448,-0.192889E-01
2.35596,0.837315,0.215634
2.35840,0.838183,-0.728036E-01
2.36084,0.839051,-0.925734E-01
2.36328,0.839918,0.267778
2.36572,0.840786,-0.196366E-01
2.36816,0.841654,0.104063E-01
2.37061,0.842522,0.177047
2.37305,0.843389,-0.605513E-01
2.37549,0.844257,0.374740
2.37793,0.845125,0.321621
2.38037,0.845992,-0.129842E-01
2.38281,0.846860,0.364883
2.38525,0.847728,0.110664
2.38770,0.848595,0.418666E-01
2.39014,0.849463,0.456126
2.39258,0.850331,-0.256939E-01
2.39502,0.851198,0.465973E-01
2.39746,0.852066,0.686179
2.39990,0.852934,-0.202456
2.40234,0.853801,0.195700
2.40479,0.854669,-0.109647
2.40723,0.855537,0.661261
2.40967,0.856405,0.211377
2.41211,0.857272,0.762720E-01
2.41455,0.858140,0.693912
2.41699,0.859008,0.336996
2.41943,0.859875,-0.315144
2.42188,0.860743,-0.164648
2.42432,0.861611,-0.613648E-01
2.42676,0.862478,0.225723
2.42920,0.863346,-0.323494
2.43164,0.864214,0.538621E-01
2.43408,0.865081,0.466096E-01
2.43652,0.865949,0.111072
2.43896,0.866817,0.537959
2.44141,0.867684,0.240657E-01
2.44385,0.868552,-0.161427
2.44629,0.869420,0.325863
2.44873,0.870287,0.260896
2.45117,0.871155,0.385911
2.45361,0.872023,-0.179658E-01
2.45605,0.872891,-0.114844
2.45850,0.873758,0.337358
2.46094,0.874626,-0.418492
2.46338,0.875494,-0.679188E-01
2.46582,0.876361,-0.107170
2.46826,0.877229,0.267589
2.47070,0.878097,0.166972E-01
2.47314,0.878964,0.249073
2.47559,0.879832,0.243063
2.47803,0.880700,-0.110937E-01
2.48047,0.881567,0.146574
2.48291,0.882435,0.309479
2.48535,0.883303,0.327656
2.48779,0.884170,0.127593
2.49023,0.885038,0.268707
2.49268,0.885906,-0.260672
2.49512,0.886773,0.734238
2.49756,0.887641,0.507437E-01
2.50000,0.888509,0.358555
2.50244,0.889377,0.227261
2.50488,0.890244,0.982367E-01
2.50732,0.891112,-0.983756E-01
2.50977,0.891980,-0.120625
2.51221,0.892847,-0.104626
2.51465,0.893715,0.771381E-01
2.51709,0.894583,-0.242024
2.51953,0.895450,0.256411
2.52197,0.896318,-0.167454
2.52441,0.897186,-0.379727E-01
2.52686,0.898053,-0.178585
2.52930,0.898921,0.538213
2.53174,0.899789,0.181652
2.53418,0.900656,-0.124954
2.53662,0.901524,0.732720E-01
2.53906,0.902392,0.599319E-01
2.54150,0.903259,-0.122862
2.54395,0.904127,-0.281966E-01
2.54639,0.904995,-0.125240
2.54883,0.905863,0.528316E-01
2.55127,0.906730,-0.308768
2.55371,0.907598,0.357770
2.55615,0.908466,0.238324
2.55859,0.909333,-0.418111E-01
2.56104,0.910201,0.309332E-01
2.56348,0.911069,-0.138569
2.56592,0.911936,0.972597E-03
2.56836,0.912804,-0.947145E-01
2.57080,0.913672,-0.302622
2.57324,0.914539,0.221275
2.57568,0.915407,0.307631
2.57812,0.916275,-0.193360
2.58057,0.917142,0.192478
2.58301,0.918010,0.549885
2.58545,0.918878,0.207581E-01
2.58789,0.919745,-0.208161
2.59033,0.920613,0.459153
2.59277,0.921481,0.138907
2.59521,0.922349,0.203410
2.59766,0.923216,0.291775
2.60010,0.924084,0.469114
2.60254,0.924952,0.261321
2.60498,0.925819,0.553549E-01
2.60742,0.926687,0.226729
2.60986,0.927555,0.210738E-01
2.61230,0.928422,0.286442E-01
2.61475,0.929290,-0.105247
2.61719,0.930158,-0.362680
2.61963,0.931025,-0.579849E-01
2.62207,0.931893,-0.933467E-01
2.62451,0.932761,0.197291
2.62695,0.933628,0.654598
2.62939,0.934496,0.581316E-01
2.63184,0.935364,-0.170499
2.63428,0.936231,-0.674957E-01
2.63672,0.937099,-0.118850
2.63916,0.937967,-0.129043
2.64160,0.938835,0.968118E-01
2.64404,0.939702,0.129061
2.64648,0.940570,-0.360496
2.64893,0.941438,0.123047
2.65137,0.942305,0.846207E-01
2.65381,0.943173,0.242091
2.65625,0.944041,0.626271
2.65869,0.944908,0.392292
2.66113,0.945776,0.414178
2.66357,0.946644,-0.977818E-01
2.66602,0.947511,0.165281
2.66846,0.948379,0.338599
2.67090,0.949247,-0.380948
2.67334,0.950114,0.150229
2.67578,0.950982,0.529650E-01
2.67822,0.951850,0.421041E-02
2.68066,0.952717,0.123819
2.68311,0.953585,-0.428824
2.68555,0.954453,0.122101
2.68799,0.955321,0.779921E-01
2.69043,0.956188,-0.151498E-01
2.69287,0.957056,-0.111631
2.69531,0.957924,0.406382
2.69775,0.958791,0.272511
2.70020,0.959659,-0.109221
2.70264,0.960527,0.127672E-01
2.70508,0.961394,-0.260201
2.70752,0.962262,0.251331
2.70996,0.963130,0.773232E-01
2.71240,0.963997,-0.262668
2.71484,0.964865,0.190042
2.71729,0.965733,0.114612
2.71973,0.966600,0.409675E-01
2.72217,0.967468,1.17419
2.72461,0.968336,0.222145
2.72705,0.969203,0.724830E-01
2.72949,0.970071,-0.132466E-01
2.73193,0.970939,-0.700253E-01
2.73438,0.971807,0.103799
2.73682,0.972674,0.375402
2.73926,0.973542,0.149452
2.74170,0.974410,0.156355
2.74414,0.975277,0.151930
2.74658,0.976145,-0.170201
2.74902,0.977013,0.321255
2.75146,0.977880,0.565921
2.75391,0.978748,0.387748
2.75635,0.979616,-0.868970E-01
2.75879,0.980483,-0.386879E-01
2.76123,0.981351,0.775183E-01
2.76367,0.982219,0.498234
2.76611,0.983086,0.172387
2.76855,0.983954,0.120462
2.77100,0.984822,-0.348616
2.77344,0.985689,-0.198432
2.77588,0.986557,0.882024
2.77832,0.987425,-0.311989E-01
2.78076,0.988293,0.275625
2.78320,0.989160,0.561002
2.78564,0.990028,0.522102
2.78809,0.990896,0.123129
2.79053,0.991763,-0.133639
2.79297,0.992631,-0.171322
2.79541,0.993499,0.121086
2.79785,0.994366,-0.369598E-01
2.80029,0.995234,0.126329
2.80273,0.996102,0.865187E-01
2.80518,0.996969,0.284996
2.80762,0.997837,-0.356695E-01
2.81006,0.998705,0.742170E-01
2.81250,0.999572,0.440622E-02
2.81494,1.00044,0.571311
2.81738,1.00131,-0.231940E-01
2.81982,1.00218,0.938746E-01
2.82227,1.00304,0.544784
2.82471,1.00391,0.219236
2.82715,1.00478,-0.788860E-01
2.82959,1.00565,0.389705
2.83203,1.00651,0.335314
2.83447,1.00738,0.597637E-01
2.83691,1.00825,0.952397E-01
2.83936,1.00912,0.437453
2.84180,1.00998,0.346681E-02
2.84424,1.01085,0.565277E-01
2.84668,1.01172,0.327314
2.84912,1.01259,0.660073E-01
2.85156,1.01346,-0.160009E-01
2.85400,1.01432,-0.253893E-02
2.85645,1.01519,-0.367685E-01
2.85889,1.01606,0.564724E-01
2.86133,1.01693,-0.462500
2.86377,1.01779,0.266228
2.86621,1.01866,0.587413E-01
2.86865,1.01953,0.351715E-01
2.87109,1.02040,0.298910E-01
2.87354,1.02126,-0.275132E-02
2.87598,1.02213,0.669134E-02
2.87842,1.02300,0.117442
2.88086,1.02387,0.227482E-01
2.88330,1.02474,-0.592061E-01
2.88574,1.02560,0.227049E-02
2.88818,1.02647,0.410253
2.89062,1.02734,0.107132
2.89307,1.02821,0.697965E-01
2.89551,1.02907,-0.165306E-01
2.89795,1.02994,-0.267410E-02
2.90039,1.03081,0.202216
2.90283,1.03168,0.326464
2.90527,1.03254,0.381506
2.90771,1.03341,0.141784
2.91016,1.03428,0.626813E-02
2.91260,1.03515,-0.253776
2.91504,1.03602,0.686621
2.91748,1.03688,-0.739034E-01
2.91992,1.03775,0.306585
2.92236,1.03862,-0.667008E-01
2.92480,1.03949,0.824663E-01
2.92725,1.04035,-0.156066E-01
2.92969,1.04122,0.164891
2.93213,1.04209,0.727514E-02
2.93457,1.04296,-0.873044E-01
2.93701,1.04382,0.203566
2.93945,1.04469,0.167192
2.94189,1.04556,0.217469
2.94434,1.04643,0.123710
2.94678,1.04730,0.380900E-01
2.94922,1.04816,0.251152
2.95166,1.04903,-0.122707
2.95410,1.04990,0.120996
2.95654,1.05077,0.361841
2.95898,1.05163,0.240726
2.96143,1.05250,0.334137
2.96387,1.05337,0.217412
2.96631,1.05424,0.930895E-01
2.96875,1.05510,0.336900
2.97119,1.05597,0.450357E-02
2.97363,1.05684,-0.980517E-01
2.97607,1.05771,0.451136
2.97852,1.05857,-0.253269E-01
2.98096,1.05944,0.389563
2.98340,1.06031,0.146887
2.98584,1.06118,0.580825
2.98828,1.06205,0.158049
2.99072,1.06291,-0.247567E-02
2.99316,1.06378,0.143966E-01
2.99561,1.06465,0.421235
2.99805,1.06552,0.277536
3.00049,1.06638,-0.169701E-01
3.00293,1.06725,0.239186
3.00537,1.06812,0.413679E-01
3.00781,1.06899,-0.420733E-01
3.01025,1.06985,-0.526483E-01
3.01270,1.07072,-0.499272E-01
3.01514,1.07159,0.530539
3.01758,1.07246,0.291968E-01
3.02002,1.07333,-0.188911E-01
3.02246,1.07419,0.674797E-01
3.02490,1.07506,0.294231
3.02734,1.07593,-0.262322E-01
3.02979,1.07680,0.156007
3.03223,1.07766,-0.448044E-02
3.03467,1.07853,0.302078
3.03711,1.07940,-0.567328E-01
3.03955,1.08027,0.284447E-01
3.04199,1.08113,-0.680099E-01
3.04443,1.08200,-0.259328
3.04688,1.08287,0.410197E-01
3.04932,1.08374,-0.630072E-01
3.05176,1.08461,-0.609255E-01
3.05420,1.08547,-0.166016
3.05664,1.08634,-0.148642
3.05908,1.08721,0.328135
3.06152,1.08808,-0.147859
3.06396,1.08894,-0.256689
3.06641,1.08981,0.215440
3.06885,1.09068,0.216197
3.07129,1.09155,-0.539802E-01
3.07373,1.09241,0.176149E-01
3.07617,1.09328,0.220425
3.07861,1.09415,-0.677308E-01
3.08105,1.09502,0.645326E-01
3.08350,1.09589,-0.829045E-01
3.08594,1.09675,-0.651532E-01
3.08838,1.09762,0.430758E-01
3.09082,1.09849,0.143051
3.09326,1.09936,-0.124044
3.09570,1.10022,-0.130986
3.09814,1.10109,-0.182942
3.10059,1.10196,0.536866E-01
3.10303,1.10283,0.549338
3.10547,1.10369,0.168659
3.10791,1.10456,0.138257
3.11035,1.10543,0.180245
3.11279,1.10630,0.444512E-02
3.11523,1.10717,-0.371156
3.11768,1.10803,0.132678
3.12012,1.10890,0.120249
3.12256,1.10977,0.774450E-01
3.12500,1.11064,-0.737584E-01
3.12744,1.11150,0.193491E-03
3.12988,1.11237,-0.114577
3.13232,1.11324,-0.744758E-01
3.13477,1.11411,0.940324
3.13721,1.11497,-0.487588E-02
3.13965,1.11584,0.167599
3.14209,1.11671,-0.296711E-01
3.14453,1.11758,0.261076
3.14697,1.11845,0.446225E-01
3.14941,1.11931,-0.385202E-01
3.15186,1.12018,0.810301E-01
3.15430,1.12105,0.379993
3.15674,1.12192,-0.100454
3.15918,1.12278,0.208904
3.16162,1.12365,-0.157637
3.16406,1.12452,0.329176
3.16650,1.12539,-0.197818E-01
3.16895,1.12625,0.167035
3.17139,1.12712,0.348436E-01
3.17383,1.12799,0.270047
3.17627,1.12886,-0.210831
3.17871,1.12973,-0.178870
3.18115,1.13059,0.757461
3.18359,1.13146,0.125760
3.18604,1.13233,0.111341
3.18848,1.13320,-0.141409
3.19092,1.13406,0.155648
3.19336,1.13493,0.228839
3.19580,1.13580,0.941866E-01
3.19824,1.13667,-0.728556E-01
3.20068,1.13753,-0.362455
3.20312,1.13840,-0.170666
3.20557,1.13927,0.534566
3.20801,1.14014,0.301910
3.21045,1.14100,-0.158454E-01
3.21289,1.14187,0.400615
3.21533,1.14274,-0.112332
3.21777,1.14361,-0.107975
3.22021,1.14448,-0.162938
3.22266,1.14534,-0.402913E-01
3.22510,1.14621,0.128614E-01
3.22754,1.14708,0.277284
3.22998,1.14795,0.158821
3.23242,1.14881,0.425772E-01
3.23486,1.14968,0.152983
3.23730,1.15055,0.367646
3.23975,1.15142,-0.148343E-01
3.24219,1.15228,0.106787E-01
3.24463,1.15315,-0.999101E-01
3.24707,1.15402,0.341609
3.24951,1.15489,-0.748952E-01
3.25195,1.15576,0.326170
3.25439,1.15662,-0.938086E-02
3.25684,1.15749,0.222046
3.25928,1.15836,0.738488E-01
3.26172,1.15923,0.114524
3.26416,1.16009,-0.126927
3.26660,1.16096,0.390627
3.26904,1.16183,0.154949
3.27148,1.16270,0.343261
3.27393,1.16356,0.104785
3.27637,1.16443,-0.280265E-01
3.27881,1.16530,-0.210382E-01
3.28125,1.16617,0.430718
3.28369,1.16704,0.475761E-01
3.28613,1.16790,0.256931
3.28857,1.16877,0.342065
3.29102,1.16964,-0.125976
3.29346,1.17051,0.749552E-01
3.29590,1.17137,0.396228
3.29834,1.17224,0.574237E-01
3.30078,1.17311,0.736028E-01
3.30322,1.17398,0.180309
3.30566,1.17484,0.221014
3.30811,1.17571,0.565801
3.31055,1.17658,0.597041
3.31299,1.17745,-0.475682E-02
3.31543,1.17832,0.346487
3.31787,1.17918,0.539541
3.32031,1.18005,-0.208092
3.32275,1.18092,-0.576947E-02
3.32520,1.18179,0.160368E-01
3.32764,1.18265,-0.168496E-01
3.33008,1.18352,0.507783
3.33252,1.18439,0.368815E-01
3.33496,1.18526,0.153956
3.33740,1.18612,-0.184411
3.33984,1.18699,0.374163
3.34229,1.18786,-0.396763E-01
3.34473,1.18873,0.300236
3.34717,1.18960,0.691765E-02
3.34961,1.19046,-0.429194
3.35205,1.19133,-0.307185
3.35449,1.19220,-0.214548E-01
3.35693,1.19307,0.667250E-01
3.35938,1.19393,-0.957344E-01
3.36182,1.19480,0.500694
3.36426,1.19567,0.449843
3.36670,1.19654,-0.165604
3.36914,1.19740,0.103881
3.37158,1.19827,-0.257393
3.37402,1.19914,-0.890962E-01
3.37646,1.20001,0.133224
3.37891,1.20088,0.406961E-01
3.38135,1.20174,-0.121837
3.38379,1.20261,-0.302316E-01
3.38623,1.20348,0.409291E-01
3.38867,1.20435,-0.117032
3.39111,1.20521,0.404108E-02
3.39355,1.20608,0.446142E-01
3.39600,1.20695,0.560044E-01
3.39844,1.20782,-0.243845
3.40088,1.20868,0.114083
3.40332,1.20955,0.792733E-01
3.40576,1.21042,0.239888E-01
3.40820,1.21129,0.169558E-01
3.41064,1.21216,-0.993519E-01
3.41309,1.21302,-0.113426
3.41553,1.21389,-0.118570
3.41797,1.21476,-0.208451E-01
3.42041,1.21563,-0.454965
3.42285,1.21649,0.356981
3.42529,1.21736,0.693449E-01
3.42773,1.21823,-0.103825
3.43018,1.21910,0.674480
3.43262,1.21996,0.614087E-01
3.43506,1.22083,0.692736E-01
3.43750,1.22170,0.292920
3.43994,1.22257,0.331270
3.44238,1.22344,0.788901E-01
3.44482,1.22430,0.467060
3.44727,1.22517,0.211610
3.44971,1.22604,0.356206
3.45215,1.22691,0.215278
3.45459,1.22777,0.318756
3.45703,1.22864,0.123435
3.45947,1.22951,-0.153545E-01
3.46191,1.23038,-0.361189E-02
3.46436,1.23124,0.134959E-01
3.46680,1.23211,0.784227
3.46924,1.23298,0.673493E-01
3.47168,1.23385,0.325576E-01
3.47412,1.23471,0.192891
3.47656,1.23558,0.155715E-01
3.47900,1.23645,-0.151307E-01
3.48145,1.23732,0.152634
3.48389,1.23819,0.233476
3.48633,1.23905,-0.369642E-01
3.48877,1.23992,0.122175
3.49121,1.24079,-0.303639E-01
3.49365,1.24166,-0.202838
3.49609,1.24252,-0.120753E-01
3.49854,1.24339,-0.725561E-01
3.50098,1.24426,0.472086
3.50342,1.24513,0.250147E-01
3.50586,1.24599,0.732334E-01
3.50830,1.24686,-0.209766E-01
3.51074,1.24773,0.419675
3.51318,1.24860,-0.108024
3.51562,1.24947,0.782007E-02
3.51807,1.25033,-0.743213
3.52051,1.25120,0.110597
3.52295,1.25207,0.836630
3.52539,1.25294,0.127439
3.52783,1.25380,-0.163089
3.53027,1.25467,-0.318699E-01
3.53271,1.25554,-0.149656
3.53516,1.25641,-0.375259E-01
3.53760,1.25727,0.838926E-02
3.54004,1.25814,-0.145589
3.54248,1.25901,0.747047
3.54492,1.25988,-0.147545
3.54736,1.26075,0.147927
3.54980,1.26161,0.686162E-01
3.55225,1.26248,0.796019E-01
3.55469,1.26335,-0.158626
3.55713,1.26422,-0.343886E-01
3.55957,1.26508,0.232525
3.56201,1.26595,0.152754E-01
3.56445,1.26682,-0.312970E-01
3.56689,1.26769,-0.190455
3.56934,1.26855,0.175124
3.57178,1.26942,0.279637
3.57422,1.27029,-0.503055E-01
3.57666,1.27116,-0.185237
3.57910,1.27203,-0.110389E-01
3.58154,1.27289,0.523162E-01
3.58398,1.27376,0.130201
3.58643,1.27463,-0.347273
3.58887,1.27550,0.966979
3.59131,1.27636,0.146566
3.59375,1.27723,0.127265
3.59619,1.27810,-0.143762E-01
3.59863,1.27897,-0.288998
3.60107,1.27983,0.511446E-01
3.60352,1.28070,0.300825E-01
3.60596,1.28157,0.453560
3.60840,1.28244,0.619818
3.61084,1.28331,0.223746
3.61328,1.28417,0.267619E-01
3.61572,1.28504,-0.217381E-02
3.61816,1.28591,-0.157594
3.62061,1.28678,0.371214
3.62305,1.28764,-0.218529
3.62549,1.28851,-0.320570
3.62793,1.28938,-0.506616E-01
3.63037,1.29025,-0.196828
3.63281,1.29111,-0.282961
3.63525,1.29198,0.377149E-02
3.63770,1.29285,0.665990E-01
3.64014,1.29372,0.184325
3.64258,1.29459,-0.139167
3.64502,1.29545,0.105172
3.64746,1.29632,-0.275686E-01
3.64990,1.29719,0.113497
3.65234,1.29806,-0.600393E-01
3.65479,1.29892,-0.148826
3.65723,1.29979,0.982394E-01
3.65967,1.30066,0.275900
3.66211,1.30153,0.106325
3.66455,1.30239,-0.652896E-01
3.66699,1.30326,-0.215208E-02
3.66943,1.30413,-0.825328E-01
3.67188,1.30500,0.482083
3.67432,1.30587,0.148794
3.67676,1.30673,-0.120805
3.67920,1.30760,0.230571
3.68164,1.30847,-0.121475
3.68408,1.30934,-0.177440
3.68652,1.31020,0.306249
3.68896,1.31107,0.788870E-01
3.69141,1.31194,-0.114454
3.69385,1.31281,0.545835E-01
3.69629,1.31367,-0.124506
3.69873,1.31454,-0.893296E-01
3.70117,1.31541,0.205520
3.70361,1.31628,-0.935266E-01
3.70605,1.31714,0.165099
3.70850,1.31801,0.193062E-01
3.71094,1.31888,0.266629
3.71338,1.31975,-0.575622E-01
3.71582,1.32062,0.480241E-01
3.71826,1.32148,0.141957
3.72070,1.32235,-0.172447
3.72314,1.32322,-0.200750
3.72559,1.32409,-0.295598
3.72803,1.32495,0.243854
3.73047,1.32582,-0.117941
3.73291,1.32669,0.415182E-02
3.73535,1.32756,0.140044
3.73779,1.32842,0.321440
3.74023,1.32929,-0.726278E-01
3.74268,1.33016,-0.824979E-03
3.74512,1.33103,0.542568E-01
3.74756,1.33190,0.262219
3.75000,1.33276,0.454395
3.75244,1.33363,0.103669
3.75488,1.33450,-0.292706E-02
3.75732,1.33537,0.206204
3.75977,1.33623,-0.290398E-01
3.76221,1.33710,0.950896E-01
3.76465,1.33797,0.247622E-01
3.76709,1.33884,-0.638040E-02
3.76953,1.33970,-0.929909E-01
3.77197,1.34057,-0.107260
3.77441,1.34144,0.229473
3.77686,1.34231,0.108938
3.77930,1.34318,-0.283554
3.78174,1.34404,0.767458E-01
3.78418,1.34491,0.223941E-01
3.78662,1.34578,0.350911
3.78906,1.34665,0.126129
3.79150,1.34751,0.309256E-01
3.79395,1.34838,-0.346494
3.79639,1.34925,-0.220296
3.79883,1.35012,0.443928
3.80127,1.35098,-0.140775
3.80371,1.35185,0.131546E-03
3.80615,1.35272,-0.284982
3.80859,1.35359,0.175747
3.81104,1.35446,-0.917165E-01
3.81348,1.35532,0.113148
3.81592,1.35619,-0.347538
3.81836,1.35706,-0.599776E-01
3.82080,1.35793,0.342109
3.82324,1.35879,0.160264
3.82568,1.35966,0.370736
3.82812,1.36053,0.931754E-01
3.83057,1.36140,0.136327
3.83301,1.36226,0.239570
3.83545,1.36313,0.644119
3.83789,1.36400,-0.152537E-01
3.84033,1.36487,-0.180726E-01
3.84277,1.36574,0.628135
3.84521,1.36660,0.577945E-01
3.84766,1.36747,-0.141127E-02
3.85010,1.36834,-0.123394
3.85254,1.36921,-0.767876E-01
3.85498,1.37007,0.286311
3.85742,1.37094,0.105984
3.85986,1.37181,0.151670
3.86230,1.37268,0.796947E-01
3.86475,1.37354,-0.251687E-01
3.86719,1.37441,-0.816534E-01
3.86963,1.37528,0.610652
3.87207,1.37615,0.147263
3.87451,1.37702,0.497190
3.87695,1.37788,0.658564E-01
3.87939,1.37875,-0.262272
3.88184,1.37962,0.221303
3.88428,1.38049,0.338684E-01
3.88672,1.38135,-0.610699E-01
3.88916,1.38222,-0.643676E-01
3.89160,1.38309,0.350126
3.89404,1.38396,0.261183
3.89648,1.38482,-0.773412E-01
3.89893,1.38569,0.655977E-01
3.90137,1.38656,0.368555E-01
3.90381,1.38743,-0.154047
3.90625,1.38830,-0.950879E-01
3.90869,1.38916,-0.143573
3.91113,1.39003,0.206392
3.91357,1.39090,0.473950E-01
3.91602,1.39177,-0.823276E-01
3.91846,1.39263,0.528799
3.92090,1.39350,-0.373421E-01
3.92334,1.39437,0.219644
3.92578,1.39524,-0.914649E-01
3.92822,1.39610,0.204901
3.93066,1.39697,-0.102658
3.93311,1.39784,0.762502E-01
3.93555,1.39871,-0.367102
3.93799,1.39957,0.168313
3.94043,1.40044,0.129900E-01
3.94287,1.40131,0.448849
3.94531,1.40218,0.736347E-01
3.94775,1.40305,0.506002E-01
3.95020,1.40391,-0.874029E-01
3.95264,1.40478,0.101238
